18080001,1,0,R,R,mean,nice,0,1,8/14/2018,9:52
18080001,1,1,L,NA,polite,nice,1,NA,8/14/2018,9:52
18080001,1,2,L,NA,polite,nice,1,NA,8/14/2018,9:52
18080001,1,3,L,NA,polite,nice,1,NA,8/14/2018,9:52
18080001,1,4,R,NA,polite,nice,1,NA,8/14/2018,9:52
