180713-06,1,0,L,R,mean,nice,1,1,7/13/2018,14:12
180713-06,1,1,R,NA,polite,nice,0,NA,7/13/2018,14:12
180713-06,1,2,L,NA,nice,nice,1,NA,7/13/2018,14:12
180713-06,1,3,L,NA,mean,nice,1,NA,7/13/2018,14:12
180713-06,1,4,R,NA,nice,nice,1,NA,7/13/2018,14:12
180713-06,1,5,R,NA,mean,nice,1,NA,7/13/2018,14:12
180713-06,1,6,R,NA,polite,nice,1,NA,7/13/2018,14:12
180713-06,1,7,R,NA,nice,nice,1,NA,7/13/2018,14:12
180713-06,1,8,R,NA,mean,nice,1,NA,7/13/2018,14:12
180713-06,1,9,L,NA,rude,nice,1,NA,7/13/2018,14:12
180713-06,1,10,L,NA,polite,nice,1,NA,7/13/2018,14:12
180713-06,1,11,R,NA,rude,nice,1,NA,7/13/2018,14:12
180713-06,1,12,R,NA,rude,nice,0,NA,7/13/2018,14:12
