170726-30,1,0,L,R,mean,nice,1,1,7/26/2017,14:07
170726-30,1,1,L,R,polite,play,1,0,7/26/2017,14:07
170726-30,1,2,L,R,nice,comp,1,0,7/26/2017,14:07
170726-30,1,3,R,L,mean,play,0,0,7/26/2017,14:07
170726-30,1,4,R,L,nice,comp,1,0,7/26/2017,14:07
170726-30,1,5,R,L,mean,comp,1,1,7/26/2017,14:07
170726-30,1,6,R,L,polite,play,1,0,7/26/2017,14:07
170726-30,1,7,L,R,nice,play,0,1,7/26/2017,14:07
170726-30,1,8,L,R,mean,play,0,0,7/26/2017,14:07
170726-30,1,9,L,R,rude,comp,1,1,7/26/2017,14:07
170726-30,1,10,L,R,polite,comp,1,0,7/26/2017,14:07
170726-30,1,11,L,R,rude,play,0,0,7/26/2017,14:07
170726-30,1,12,L,R,rude,comp,1,1,7/26/2017,14:07
