170712-14,1,0,L,R,mean,nice,1,1,7/12/2017,15:19
170712-14,1,1,L,R,polite,play,1,0,7/12/2017,15:19
170712-14,1,2,L,L,nice,comp,1,1,7/12/2017,15:19
170712-14,1,3,L,R,mean,play,1,1,7/12/2017,15:19
170712-14,1,4,R,R,nice,comp,1,1,7/12/2017,15:19
170712-14,1,5,R,L,mean,comp,1,1,7/12/2017,15:19
170712-14,1,6,L,L,polite,play,0,0,7/12/2017,15:19
170712-14,1,7,R,R,nice,play,1,1,7/12/2017,15:19
170712-14,1,8,R,L,mean,play,1,1,7/12/2017,15:19
170712-14,1,9,L,R,rude,comp,1,1,7/12/2017,15:19
170712-14,1,10,R,R,polite,comp,0,0,7/12/2017,15:19
170712-14,1,11,R,L,rude,play,1,1,7/12/2017,15:19
170712-14,1,12,L,R,rude,comp,1,1,7/12/2017,15:19
