170804-36,2,0,R,L,mean,nice,1,1,8/4/2017,9:39
170804-36,2,1,R,L,polite,comp,1,0,8/4/2017,9:39
170804-36,2,2,R,L,rude,play,0,0,8/4/2017,9:39
170804-36,2,3,L,R,mean,play,0,0,8/4/2017,9:39
170804-36,2,4,R,L,nice,play,1,0,8/4/2017,9:39
170804-36,2,5,L,R,rude,undefined,0,0,8/4/2017,9:39
170804-36,2,6,L,R,polite,comp,1,0,8/4/2017,9:39
170804-36,2,7,R,L,rude,comp,1,1,8/4/2017,9:39
170804-36,2,8,R,L,nice,play,1,1,8/4/2017,9:39
170804-36,2,9,L,R,mean,comp,0,0,8/4/2017,9:39
170804-36,2,10,R,L,nice,comp,0,1,8/4/2017,9:39
170804-36,2,11,R,L,mean,play,0,0,8/4/2017,9:39
170804-36,2,12,L,R,polite,comp,0,1,8/4/2017,9:39
