170721-28,1,0,L,L,mean,nice,1,0,7/19/2017,9:58
170721-28,1,1,L,R,polite,play,1,0,7/19/2017,9:58
170721-28,1,2,L,R,nice,comp,1,0,7/19/2017,9:58
170721-28,1,3,L,R,mean,play,1,1,7/19/2017,9:58
170721-28,1,4,R,L,nice,comp,1,0,7/19/2017,9:58
170721-28,1,5,L,L,mean,comp,0,1,7/19/2017,9:58
170721-28,1,6,L,R,polite,play,0,1,7/19/2017,9:58
170721-28,1,7,L,R,nice,play,0,1,7/19/2017,9:58
170721-28,1,8,R,L,mean,play,1,1,7/19/2017,9:58
170721-28,1,9,R,R,rude,comp,0,1,7/19/2017,9:58
170721-28,1,10,L,R,polite,comp,1,0,7/19/2017,9:58
170721-28,1,11,R,L,rude,play,1,0,7/19/2017,9:58
170721-28,1,12,R,L,rude,comp,0,1,7/19/2017,9:58
