170804-33,2,0,R,L,mean,nice,1,1,8/4/2017,8:45
170804-33,2,1,R,R,polite,comp,1,1,8/4/2017,8:45
170804-33,2,2,L,R,rude,play,1,1,8/4/2017,8:45
170804-33,2,3,R,L,mean,play,1,1,8/4/2017,8:45
170804-33,2,4,R,R,nice,play,1,1,8/4/2017,8:45
170804-33,2,5,R,L,rude,undefined,1,1,8/4/2017,8:45
170804-33,2,6,L,L,polite,comp,1,1,8/4/2017,8:45
170804-33,2,7,R,L,rude,comp,1,1,8/4/2017,8:45
170804-33,2,8,R,R,nice,play,1,1,8/4/2017,8:45
170804-33,2,9,R,L,mean,comp,1,1,8/4/2017,8:45
170804-33,2,10,R,R,nice,comp,0,0,8/4/2017,8:45
170804-33,2,11,L,R,mean,play,1,1,8/4/2017,8:45
170804-33,2,12,R,R,polite,comp,1,1,8/4/2017,8:45
