170714-22,1,0,L,R,mean,nice,1,1,7/14/2017,15:19
170714-22,1,1,L,L,polite,play,1,1,7/14/2017,15:19
170714-22,1,2,L,L,nice,comp,1,1,7/14/2017,15:19
170714-22,1,3,R,R,mean,play,0,1,7/14/2017,15:19
170714-22,1,4,R,R,nice,comp,1,1,7/14/2017,15:19
170714-22,1,5,L,R,mean,comp,0,0,7/14/2017,15:19
170714-22,1,6,R,R,polite,play,1,1,7/14/2017,15:19
170714-22,1,7,R,R,nice,play,1,1,7/14/2017,15:19
170714-22,1,8,R,L,mean,play,1,1,7/14/2017,15:19
170714-22,1,9,L,R,rude,comp,1,1,7/14/2017,15:19
170714-22,1,10,L,R,polite,comp,1,0,7/14/2017,15:19
170714-22,1,11,R,L,rude,play,1,1,7/14/2017,15:19
170714-22,1,12,L,R,rude,comp,1,1,7/14/2017,15:19
