170712-07,1,0,L,R,mean,nice,1,1,7/12/2017,10:48
170712-07,1,1,L,R,polite,play,1,0,7/12/2017,10:48
170712-07,1,2,L,R,nice,comp,1,0,7/12/2017,10:48
170712-07,1,3,L,R,mean,play,1,1,7/12/2017,10:48
170712-07,1,4,L,R,nice,comp,0,1,7/12/2017,10:48
170712-07,1,5,L,R,mean,comp,0,0,7/12/2017,10:48
170712-07,1,6,L,R,polite,play,0,1,7/12/2017,10:48
170712-07,1,7,L,R,nice,play,0,1,7/12/2017,10:48
170712-07,1,8,R,L,mean,play,1,1,7/12/2017,10:48
170712-07,1,9,L,R,rude,comp,1,1,7/12/2017,10:48
170712-07,1,10,L,R,polite,comp,1,0,7/12/2017,10:48
170712-07,1,11,L,R,rude,play,0,0,7/12/2017,10:48
170712-07,1,12,L,R,rude,comp,1,1,7/12/2017,10:48
