170804-34,1,0,L,R,mean,nice,1,1,8/4/2017,8:58
170804-34,1,1,L,R,polite,play,1,0,8/4/2017,8:58
170804-34,1,2,R,R,nice,comp,0,0,8/4/2017,8:58
170804-34,1,3,R,L,mean,play,0,0,8/4/2017,8:58
170804-34,1,4,R,L,nice,comp,1,0,8/4/2017,8:58
170804-34,1,5,L,R,mean,comp,0,0,8/4/2017,8:58
170804-34,1,6,L,L,polite,play,0,0,8/4/2017,8:58
170804-34,1,7,R,L,nice,play,1,0,8/4/2017,8:58
170804-34,1,8,L,R,mean,play,0,0,8/4/2017,8:58
170804-34,1,9,R,L,rude,comp,0,0,8/4/2017,8:58
170804-34,1,10,L,R,polite,comp,1,0,8/4/2017,8:58
170804-34,1,11,R,L,rude,play,1,1,8/4/2017,8:58
170804-34,1,12,R,L,rude,comp,0,0,8/4/2017,8:58
