170712-10,1,0,L,R,mean,nice,1,1,7/12/2017,13:31
170712-10,1,1,L,R,polite,play,1,0,7/12/2017,13:31
170712-10,1,2,R,L,nice,comp,0,1,7/12/2017,13:31
170712-10,1,3,R,L,mean,play,0,0,7/12/2017,13:31
170712-10,1,4,R,L,nice,comp,1,0,7/12/2017,13:31
170712-10,1,5,R,L,mean,comp,1,1,7/12/2017,13:31
170712-10,1,6,R,L,polite,play,1,0,7/12/2017,13:31
170712-10,1,7,L,R,nice,play,0,1,7/12/2017,13:31
170712-10,1,8,R,L,mean,play,1,1,7/12/2017,13:31
170712-10,1,9,R,L,rude,comp,0,0,7/12/2017,13:31
170712-10,1,10,R,L,polite,comp,0,1,7/12/2017,13:31
170712-10,1,11,R,L,rude,play,1,1,7/12/2017,13:31
170712-10,1,12,R,L,rude,comp,0,0,7/12/2017,13:31
